Time,
7/5/2016 6:00,5.361270496
7/5/2016 7:00,6.502074142
7/5/2016 8:00,7.611822473
7/5/2016 9:00,8.191256644
7/5/2016 10:00,8.116671297
7/5/2016 11:00,5.595216039
7/5/2016 12:00,6.502905548
7/5/2016 13:00,8.104298743
7/5/2016 14:00,8.556925213
7/5/2016 15:00,9.129015735
7/5/2016 16:00,8.767105587
7/5/2016 17:00,8.899328841
7/5/2016 18:00,8.66581406
7/5/2016 19:00,7.026606312
7/5/2016 20:00,5.458298051
7/5/2016 21:00,4.691220052
7/5/2016 22:00,4.425941791
7/5/2016 23:00,4.158094432
7/6/2016 0:00,4.118945514
7/6/2016 1:00,4.057214417
7/6/2016 2:00,3.983041311
7/6/2016 3:00,4.039720841
7/6/2016 4:00,4.146086566
7/6/2016 5:00,4.114064631
7/6/2016 6:00,5.152889785
7/6/2016 7:00,6.071383597
7/6/2016 8:00,7.427836985
7/6/2016 9:00,7.749332193
7/6/2016 10:00,8.621949425
7/6/2016 11:00,8.265623707
7/6/2016 12:00,8.675477286
7/6/2016 13:00,8.830876138
7/6/2016 14:00,8.891780402
7/6/2016 15:00,6.817370365
7/6/2016 16:00,7.937759061
7/6/2016 17:00,8.587759438
7/6/2016 18:00,8.446290085
7/6/2016 19:00,6.972624436
7/6/2016 20:00,5.833378989
7/6/2016 21:00,5.217977454
7/6/2016 22:00,5.120328816
7/6/2016 23:00,4.78098529
7/7/2016 0:00,4.258150286
7/7/2016 1:00,4.103883381
7/7/2016 2:00,3.948822628
7/7/2016 3:00,3.719015125
7/7/2016 4:00,3.877986419
7/7/2016 5:00,3.945227541
7/7/2016 6:00,4.285168767
7/7/2016 7:00,4.867936902
7/7/2016 8:00,6.412632667
7/7/2016 9:00,7.53678139
7/7/2016 10:00,8.5822695
7/7/2016 11:00,9.191549338
7/7/2016 12:00,9.153088773
7/7/2016 13:00,9.717319443
7/7/2016 14:00,10.15480845
7/7/2016 15:00,10.03298463
7/7/2016 16:00,10.48865449
7/7/2016 17:00,10.71828541
7/7/2016 18:00,9.886258169
7/7/2016 19:00,8.271426842
7/7/2016 20:00,6.722314922
7/7/2016 21:00,6.108646294
7/7/2016 22:00,5.797880658
7/7/2016 23:00,5.027660589
7/8/2016 0:00,4.899528895
7/8/2016 1:00,4.822838323
7/8/2016 2:00,4.797124818
7/8/2016 3:00,4.269495774
7/8/2016 4:00,4.293030166
7/8/2016 5:00,4.02915568
7/8/2016 6:00,4.780982854
7/8/2016 7:00,6.100097205
7/8/2016 8:00,7.956136558
7/8/2016 9:00,9.162581803
7/8/2016 10:00,9.650210164
7/8/2016 11:00,10.05163174
7/8/2016 12:00,9.676521455
7/8/2016 13:00,10.73666662
7/8/2016 14:00,11.06297385
7/8/2016 15:00,11.200711
7/8/2016 16:00,11.04202623
7/8/2016 17:00,10.15224474
7/8/2016 18:00,9.230484523
7/8/2016 19:00,8.183505419
7/8/2016 20:00,6.47781873
7/8/2016 21:00,5.472771496
7/8/2016 22:00,5.289873986
7/8/2016 23:00,4.761809116
7/9/2016 0:00,4.763552406
7/9/2016 1:00,4.214146368
7/9/2016 2:00,4.482015075
7/9/2016 3:00,4.156182033
7/9/2016 4:00,3.721505537
7/9/2016 5:00,3.970313426
7/9/2016 6:00,4.067958546
7/9/2016 7:00,4.626861161
7/9/2016 8:00,6.500519019
7/9/2016 9:00,7.334646293
7/9/2016 10:00,8.115270144
7/9/2016 11:00,7.994096778
7/9/2016 12:00,8.668333581
7/9/2016 13:00,9.098213358
7/9/2016 14:00,9.096878014
7/9/2016 15:00,9.52397887
7/9/2016 16:00,9.384768675
7/9/2016 17:00,9.289230203
7/9/2016 18:00,8.529946934
7/9/2016 19:00,7.364867667
7/9/2016 20:00,6.068581794
7/9/2016 21:00,5.862244939
7/9/2016 22:00,5.413485582
7/9/2016 23:00,4.950794025
7/10/2016 0:00,4.453672528
7/10/2016 1:00,4.265411498
7/10/2016 2:00,3.83486553
7/10/2016 3:00,3.852794637
7/10/2016 4:00,4.099957221
7/10/2016 5:00,4.214549649
7/10/2016 6:00,4.975059352
7/10/2016 7:00,5.664920483
7/10/2016 8:00,7.073107345
7/10/2016 9:00,7.465890462
7/10/2016 10:00,7.810058402
7/10/2016 11:00,8.128763751
7/10/2016 12:00,7.985321638
7/10/2016 13:00,8.457760067
7/10/2016 14:00,9.334454822
7/10/2016 15:00,9.490624094
7/10/2016 16:00,9.794582748
7/10/2016 17:00,10.08540733
7/10/2016 18:00,9.684492317
7/10/2016 19:00,8.140175426
7/10/2016 20:00,6.808719761
7/10/2016 21:00,5.986028788
7/10/2016 22:00,5.584338212
7/10/2016 23:00,4.872781871
7/11/2016 0:00,4.760937474
7/11/2016 1:00,4.183476946
7/11/2016 2:00,3.844179671
7/11/2016 3:00,4.202731821
7/11/2016 4:00,4.017590608
7/11/2016 5:00,3.77587953
7/11/2016 6:00,4.113603423
7/11/2016 7:00,4.70620073
7/11/2016 8:00,6.935857607
7/11/2016 9:00,8.255293592
7/11/2016 10:00,9.186441018
7/11/2016 11:00,9.802977002
7/11/2016 12:00,9.669480006
7/11/2016 13:00,10.53907981
7/11/2016 14:00,11.06482202
7/11/2016 15:00,10.89771042
7/11/2016 16:00,11.0532004
7/11/2016 17:00,11.09966685
7/11/2016 18:00,10.43018009
7/11/2016 19:00,8.971538526
7/11/2016 20:00,7.430648254
7/11/2016 21:00,6.198274144
7/11/2016 22:00,6.029150685
7/11/2016 23:00,5.74210581
7/12/2016 0:00,5.205749947
7/12/2016 1:00,4.689476766
7/12/2016 2:00,4.379161063
7/12/2016 3:00,4.64502291
7/12/2016 4:00,4.568318226
7/12/2016 5:00,4.42652106
7/12/2016 6:00,4.885456991
7/12/2016 7:00,5.859764839
7/12/2016 8:00,7.966188064
7/12/2016 9:00,9.09231518
7/12/2016 10:00,9.723185502
7/12/2016 11:00,10.16496584
7/12/2016 12:00,9.951227154
7/12/2016 13:00,11.33886993
7/12/2016 14:00,10.91957471
7/12/2016 15:00,11.64018434
7/12/2016 16:00,11.54033936
7/12/2016 17:00,11.09098063
7/12/2016 18:00,10.71591662
7/12/2016 19:00,8.889699574
7/12/2016 20:00,7.309053893
7/12/2016 21:00,6.501444438
7/12/2016 22:00,6.086679202
7/12/2016 23:00,5.525927679
7/13/2016 0:00,5.534208298
7/13/2016 1:00,4.906516162
7/13/2016 2:00,4.681196143
7/13/2016 3:00,4.749184391
7/13/2016 4:00,4.30000332
7/13/2016 5:00,4.269260111
7/13/2016 6:00,4.572241488
7/13/2016 7:00,5.289173093
7/13/2016 8:00,7.258490024
7/13/2016 9:00,8.82492969
7/13/2016 10:00,8.960086486
7/13/2016 11:00,9.834895346
7/13/2016 12:00,10.13522986
7/13/2016 13:00,10.36845467
7/13/2016 14:00,11.2531458
7/13/2016 15:00,11.31635289
7/13/2016 16:00,11.08039544
7/13/2016 17:00,10.78562183
7/13/2016 18:00,9.512112353
7/13/2016 19:00,8.221482904
7/13/2016 20:00,6.872785608
7/13/2016 21:00,6.087129137
7/13/2016 22:00,5.692422091
7/13/2016 23:00,5.148231809
7/14/2016 0:00,4.890812455
7/14/2016 1:00,4.490306072
7/14/2016 2:00,4.362164001
7/14/2016 3:00,4.356062493
7/14/2016 4:00,4.008023871
7/14/2016 5:00,4.189795469
7/14/2016 6:00,4.322453992
7/14/2016 7:00,5.471085189
7/14/2016 8:00,7.050998265
7/14/2016 9:00,8.133536971
7/14/2016 10:00,8.507049677
7/14/2016 11:00,8.960622489
7/14/2016 12:00,9.466217288
7/14/2016 13:00,9.864583212
7/14/2016 14:00,10.56858754
7/14/2016 15:00,10.43421009
7/14/2016 16:00,10.56768732
7/14/2016 17:00,9.251772597
7/14/2016 18:00,7.697937311
7/14/2016 19:00,6.84388911
7/14/2016 20:00,5.87914031
7/14/2016 21:00,5.18310131
7/14/2016 22:00,4.728676263
7/14/2016 23:00,4.271224951
7/15/2016 0:00,4.068763356
7/15/2016 1:00,3.886714381
7/15/2016 2:00,3.721902321
7/15/2016 3:00,3.841490123
7/15/2016 4:00,3.808254885
7/15/2016 5:00,3.853497368
7/15/2016 6:00,4.117065963
7/15/2016 7:00,4.649600838
7/15/2016 8:00,5.962307
7/15/2016 9:00,7.706682167
7/15/2016 10:00,8.555776001
7/15/2016 11:00,9.00070016
7/15/2016 12:00,9.829235482
7/15/2016 13:00,10.31076344
7/15/2016 14:00,10.42701552
7/15/2016 15:00,10.82810825
7/15/2016 16:00,10.4039952
7/15/2016 17:00,9.904348452
7/15/2016 18:00,9.241834309
7/15/2016 19:00,8.418040793
7/15/2016 20:00,6.651985688
7/15/2016 21:00,5.869218092
7/15/2016 22:00,5.314989789
7/15/2016 23:00,4.757015076
7/16/2016 0:00,4.482872608
7/16/2016 1:00,4.237244939
7/16/2016 2:00,3.966533607
7/16/2016 3:00,3.739441511
7/16/2016 4:00,3.676678123
7/16/2016 5:00,3.831913799
7/16/2016 6:00,3.691871201
7/16/2016 7:00,4.935384862
7/16/2016 8:00,5.558048461
7/16/2016 9:00,6.775416289
7/16/2016 10:00,7.102307199
7/16/2016 11:00,7.807972455
7/16/2016 12:00,8.358485713
7/16/2016 13:00,8.645567398
7/16/2016 14:00,9.431545723
7/16/2016 15:00,9.610282545
7/16/2016 16:00,9.540934358
7/16/2016 17:00,9.450424237
7/16/2016 18:00,9.474435049
7/16/2016 19:00,7.81982069
7/16/2016 20:00,6.82092278
7/16/2016 21:00,6.185199483
7/16/2016 22:00,5.651008617
7/16/2016 23:00,5.347838321
7/17/2016 0:00,5.214902208
7/17/2016 1:00,4.467632948
7/17/2016 2:00,4.444970198
7/17/2016 3:00,4.100832629
7/17/2016 4:00,3.783214387
7/17/2016 5:00,4.007352957
7/17/2016 6:00,3.945311068
7/17/2016 7:00,4.122171977
7/17/2016 8:00,6.072463515
7/17/2016 9:00,7.75825662
7/17/2016 10:00,7.361069588
7/17/2016 11:00,8.173798483
7/17/2016 12:00,8.051135147
7/17/2016 13:00,8.654118495
7/17/2016 14:00,9.681605017
7/17/2016 15:00,9.658785652
7/17/2016 16:00,9.858942491
7/17/2016 17:00,10.34577268
7/17/2016 18:00,9.532610288
7/17/2016 19:00,7.980912985
7/17/2016 20:00,6.888485581
7/17/2016 21:00,6.440429346
7/17/2016 22:00,5.839568079
7/17/2016 23:00,4.981747772
7/18/2016 0:00,4.955598444
7/18/2016 1:00,4.658807341
7/18/2016 2:00,4.266718964
7/18/2016 3:00,4.241005463
7/18/2016 4:00,3.98228902
7/18/2016 5:00,3.907728922
7/18/2016 6:00,4.219212417
7/18/2016 7:00,6.043465184
7/18/2016 8:00,7.965638858
7/18/2016 9:00,8.792545981
7/18/2016 10:00,9.532464206
7/18/2016 11:00,10.35276091
7/18/2016 12:00,10.17145886
7/18/2016 13:00,10.71632646
7/18/2016 14:00,11.35381957
7/18/2016 15:00,11.23656575
7/18/2016 16:00,11.04248157
7/18/2016 17:00,11.00020308
7/18/2016 18:00,10.03708301
7/18/2016 19:00,8.768736447
7/18/2016 20:00,7.22216342
7/18/2016 21:00,6.845592386
7/18/2016 22:00,6.052259633
7/18/2016 23:00,5.570391909
7/19/2016 0:00,5.449233368
7/19/2016 1:00,4.976532017
7/19/2016 2:00,4.389195349
7/19/2016 3:00,4.258438345
7/19/2016 4:00,3.964840127
7/19/2016 5:00,3.883712806
7/19/2016 6:00,4.906260754
7/19/2016 7:00,5.78667268
7/19/2016 8:00,6.939003029
7/19/2016 9:00,8.292546321
7/19/2016 10:00,8.979883388
7/19/2016 11:00,9.742848761
7/19/2016 12:00,10.14180139
7/19/2016 13:00,10.79976121
7/19/2016 14:00,10.97305989
7/19/2016 15:00,11.17270691
7/19/2016 16:00,11.65132163
7/19/2016 17:00,11.04450569
7/19/2016 18:00,10.41469949
7/19/2016 19:00,8.516984525
7/19/2016 20:00,7.158097573
7/19/2016 21:00,6.455085421
7/19/2016 22:00,6.436057014
7/19/2016 23:00,5.562111286
7/20/2016 0:00,5.196446183
7/20/2016 1:00,4.624813219
7/20/2016 2:00,4.225315867
7/20/2016 3:00,4.373059555
7/20/2016 4:00,4.142671546
7/20/2016 5:00,4.176076605
7/20/2016 6:00,4.668453157
7/20/2016 7:00,5.033615464
7/20/2016 8:00,6.485624345
7/20/2016 9:00,7.763711958
7/20/2016 10:00,9.11999924
7/20/2016 11:00,9.799496509
7/20/2016 12:00,9.778861992
7/20/2016 13:00,10.63349711
7/20/2016 14:00,10.37105862
7/20/2016 15:00,10.9018833
7/20/2016 16:00,10.99399192
7/20/2016 17:00,11.11257267
7/20/2016 18:00,10.33123892
7/20/2016 19:00,8.853124056
7/20/2016 20:00,7.31412188
7/20/2016 21:00,6.523073666
7/20/2016 22:00,6.106737394
7/20/2016 23:00,5.347240624
7/21/2016 0:00,4.88236996
7/21/2016 1:00,4.338193788
7/21/2016 2:00,4.05986535
7/21/2016 3:00,3.978366622
7/21/2016 4:00,3.945788477
7/21/2016 5:00,3.998017
7/21/2016 6:00,4.421096511
7/21/2016 7:00,5.783188798
7/21/2016 8:00,7.080066336
7/21/2016 9:00,8.013935622
7/21/2016 10:00,8.204805693
7/21/2016 11:00,9.024999256
7/21/2016 12:00,9.646310759
7/21/2016 13:00,10.84920527
7/21/2016 14:00,11.63551867
7/21/2016 15:00,11.41836372
7/21/2016 16:00,10.97280313
7/21/2016 17:00,10.68857268
7/21/2016 18:00,9.863211429
7/21/2016 19:00,8.762755641
7/21/2016 20:00,7.288854578
7/21/2016 21:00,6.727048777
7/21/2016 22:00,6.070564161
7/21/2016 23:00,5.423084041
7/22/2016 0:00,4.901120686
7/22/2016 1:00,4.387016236
7/22/2016 2:00,4.239697997
7/22/2016 3:00,4.253218857
7/22/2016 4:00,4.220521824
7/22/2016 5:00,4.407053675
7/22/2016 6:00,4.640763082
7/22/2016 7:00,5.126324317
7/22/2016 8:00,6.338732131
7/22/2016 9:00,8.112400501
7/22/2016 10:00,9.374707398
7/22/2016 11:00,10.46632215
7/22/2016 12:00,10.65524288
7/22/2016 13:00,11.22509929
7/22/2016 14:00,11.87327662
7/22/2016 15:00,11.60949346
7/22/2016 16:00,11.29316593
7/22/2016 17:00,10.31886637
7/22/2016 18:00,10.13473253
7/22/2016 19:00,9.062199699
7/22/2016 20:00,7.267063472
7/22/2016 21:00,6.556196143
7/22/2016 22:00,5.884457752
7/22/2016 23:00,5.50936644
7/23/2016 0:00,5.006579253
7/23/2016 1:00,4.60884968
7/23/2016 2:00,4.822676447
7/23/2016 3:00,4.569625691
7/23/2016 4:00,4.357805782
7/23/2016 5:00,4.31378775
7/23/2016 6:00,4.578808222
7/23/2016 7:00,5.146128956
7/23/2016 8:00,5.738838494
7/23/2016 9:00,6.578536153
7/23/2016 10:00,7.375524483
7/23/2016 11:00,9.025890588
7/23/2016 12:00,10.09990376
7/23/2016 13:00,9.909147917
7/23/2016 14:00,10.9187875
7/23/2016 15:00,10.53877452
7/23/2016 16:00,10.62946419
7/23/2016 17:00,10.13810525
7/23/2016 18:00,9.857400609
7/23/2016 19:00,8.757382909
7/23/2016 20:00,7.683709387
7/23/2016 21:00,6.429097971
7/23/2016 22:00,6.43751598
7/23/2016 23:00,5.54510385
7/24/2016 0:00,4.989146369
7/24/2016 1:00,4.39310737
7/24/2016 2:00,3.983468409
7/24/2016 3:00,3.777126521
7/24/2016 4:00,3.767163089
7/24/2016 5:00,3.88627159
7/24/2016 6:00,3.964126355
7/24/2016 7:00,4.446633989
7/24/2016 8:00,5.465852095
7/24/2016 9:00,7.216000578
7/24/2016 10:00,7.832421224
7/24/2016 11:00,8.650780685
7/24/2016 12:00,9.182059094
7/24/2016 13:00,9.427007206
7/24/2016 14:00,10.4327211
7/24/2016 15:00,10.4947235
7/24/2016 16:00,10.72769411
7/24/2016 17:00,10.78174523
7/24/2016 18:00,9.957940485
7/24/2016 19:00,8.590051136
7/24/2016 20:00,7.545989608
7/24/2016 21:00,6.706118943
7/24/2016 22:00,5.943293736
7/24/2016 23:00,5.43325945
7/25/2016 0:00,4.934830486
7/25/2016 1:00,4.702987249
7/25/2016 2:00,4.215453834
7/25/2016 3:00,4.077879925
7/25/2016 4:00,4.117897137
7/25/2016 5:00,4.305748664
7/25/2016 6:00,4.603570484
7/25/2016 7:00,5.231918143
7/25/2016 8:00,7.394923811
7/25/2016 9:00,8.616659252
7/25/2016 10:00,9.188790723
7/25/2016 11:00,9.950930136
7/25/2016 12:00,9.974193637
7/25/2016 13:00,10.75625116
7/25/2016 14:00,10.89531962
7/25/2016 15:00,11.19103754
7/25/2016 16:00,11.35963366
7/25/2016 17:00,11.60635523
7/25/2016 18:00,10.71628867
7/25/2016 19:00,9.441364911
7/25/2016 20:00,7.885333133
7/25/2016 21:00,7.353163239
7/25/2016 22:00,6.460463049
7/25/2016 23:00,6.079706049
7/26/2016 0:00,5.41566469
7/26/2016 1:00,4.88630647
7/26/2016 2:00,4.739160482
7/26/2016 3:00,4.662455794
7/26/2016 4:00,4.464582192
7/26/2016 5:00,4.378887119
7/26/2016 6:00,4.77206173
7/26/2016 7:00,6.394646257
7/26/2016 8:00,7.455468948
7/26/2016 9:00,8.703174995
7/26/2016 10:00,9.410304515
7/26/2016 11:00,9.966215311
7/26/2016 12:00,10.22593802
7/26/2016 13:00,10.77421949
7/26/2016 14:00,11.39052656
7/26/2016 15:00,11.78727164
7/26/2016 16:00,11.93553095
7/26/2016 17:00,11.76106436
7/26/2016 18:00,11.11187257
7/26/2016 19:00,9.653601634
7/26/2016 20:00,7.954193023
7/26/2016 21:00,6.978082301
7/26/2016 22:00,6.528451296
7/26/2016 23:00,6.043532816
7/27/2016 0:00,5.568638242
7/27/2016 1:00,4.910712507
7/27/2016 2:00,4.828939832
7/27/2016 3:00,4.188868689
7/27/2016 4:00,4.021148341
7/27/2016 5:00,4.093818597
7/27/2016 6:00,4.773714709
7/27/2016 7:00,5.739300858
7/27/2016 8:00,7.223344261
7/27/2016 9:00,8.660640165
7/27/2016 10:00,9.427751683
7/27/2016 11:00,10.15690414
7/27/2016 12:00,10.28108005
7/27/2016 13:00,11.04429008
7/27/2016 14:00,11.5025955
7/27/2016 15:00,11.8353777
7/27/2016 16:00,11.9871093
7/27/2016 17:00,12.11470742
7/27/2016 18:00,11.71803425
7/27/2016 19:00,9.568616326
7/27/2016 20:00,8.311415633
7/27/2016 21:00,7.128279042
7/27/2016 22:00,6.510582589
7/27/2016 23:00,5.936756404
7/28/2016 0:00,5.406076604
7/28/2016 1:00,4.921172237
7/28/2016 2:00,4.624539274
7/28/2016 3:00,4.309155585
7/28/2016 4:00,4.335740732
7/28/2016 5:00,4.076186444
7/28/2016 6:00,4.724058478
7/28/2016 7:00,6.341606564
7/28/2016 8:00,7.852085445
7/28/2016 9:00,8.854480956
7/28/2016 10:00,10.01656468
7/28/2016 11:00,10.65587784
7/28/2016 12:00,11.04653284
7/28/2016 13:00,12.29570152
7/28/2016 14:00,13.09673873
7/28/2016 15:00,13.19794793
7/28/2016 16:00,12.31804658
7/28/2016 17:00,12.63371929
7/28/2016 18:00,11.48342561
7/28/2016 19:00,10.29395536
7/28/2016 20:00,8.063158921
7/28/2016 21:00,7.184935915
7/28/2016 22:00,6.400755423
7/28/2016 23:00,6.349054473
7/29/2016 0:00,5.754308827
7/29/2016 1:00,5.84410229
7/29/2016 2:00,5.633589847
7/29/2016 3:00,5.42134449
7/29/2016 4:00,5.056712905
7/29/2016 5:00,4.65460062
7/29/2016 6:00,5.013814486
7/29/2016 7:00,6.095174926
7/29/2016 8:00,8.511145788
7/29/2016 9:00,9.728187591
7/29/2016 10:00,10.21511707
7/29/2016 11:00,9.565316208
7/29/2016 12:00,10.12750479
7/29/2016 13:00,10.27409254
7/29/2016 14:00,10.23651063
7/29/2016 15:00,8.887569316
7/29/2016 16:00,8.134770948
7/29/2016 17:00,8.360983847
7/29/2016 18:00,7.098808991
7/29/2016 19:00,6.144876559
7/29/2016 20:00,4.784222409
7/29/2016 21:00,4.421871626
7/29/2016 22:00,4.431445602
7/29/2016 23:00,4.162269428
7/30/2016 0:00,4.003564373
7/30/2016 1:00,3.919294323
7/30/2016 2:00,3.955524296
7/30/2016 3:00,3.780990596
7/30/2016 4:00,3.787309977
7/30/2016 5:00,3.701342269
7/30/2016 6:00,3.872325539
7/30/2016 7:00,4.259785604
7/30/2016 8:00,5.283590898
7/30/2016 9:00,6.304386506
7/30/2016 10:00,6.875401188
7/30/2016 11:00,7.154933687
7/30/2016 12:00,7.539707676
7/30/2016 13:00,7.621268285
7/30/2016 14:00,8.11756261
7/30/2016 15:00,8.459681605
7/30/2016 16:00,8.186402824
7/30/2016 17:00,8.475472264
7/30/2016 18:00,7.788131708
7/30/2016 19:00,6.813366042
7/30/2016 20:00,4.632556323
7/30/2016 21:00,3.874309503
7/30/2016 22:00,3.929301966
7/30/2016 23:00,3.883959283
7/31/2016 0:00,3.922613647
7/31/2016 1:00,3.9028224
7/31/2016 2:00,3.947671196
7/31/2016 3:00,3.893221026
7/31/2016 4:00,3.910286678
7/31/2016 5:00,3.9867001
7/31/2016 6:00,4.323172187
7/31/2016 7:00,5.040342833
7/31/2016 8:00,5.272211917
7/31/2016 9:00,5.993437586
7/31/2016 10:00,5.976515905
7/31/2016 11:00,6.103586845
7/31/2016 12:00,6.084046608
7/31/2016 13:00,7.003014364
7/31/2016 14:00,7.758883981
7/31/2016 15:00,8.363722198
7/31/2016 16:00,8.05570941
7/31/2016 17:00,7.346417751
7/31/2016 18:00,5.189846004
7/31/2016 19:00,4.860238084
7/31/2016 20:00,4.021857515
7/31/2016 21:00,4.680324499
7/31/2016 22:00,4.593926301
7/31/2016 23:00,4.521660773
8/1/2016 0:00,4.606990586
8/1/2016 1:00,4.229663711
8/1/2016 2:00,4.168993126
8/1/2016 3:00,4.128994798
8/1/2016 4:00,4.08538934
8/1/2016 5:00,4.197393464
8/1/2016 6:00,5.057553222
8/1/2016 7:00,5.951604903
8/1/2016 8:00,7.984880174
8/1/2016 9:00,9.065194569
8/1/2016 10:00,9.982297326
8/1/2016 11:00,10.34638938
8/1/2016 12:00,10.1842488
8/1/2016 13:00,10.86175374
8/1/2016 14:00,11.33133196
8/1/2016 15:00,11.10985358
8/1/2016 16:00,11.20181482
8/1/2016 17:00,10.61134639
8/1/2016 18:00,9.705990907
8/1/2016 19:00,8.230757418
8/1/2016 20:00,7.321429163
8/1/2016 21:00,6.523397419
8/1/2016 22:00,5.401444439
8/1/2016 23:00,4.789265909
8/2/2016 0:00,4.843307847
8/2/2016 1:00,4.24116734
8/2/2016 2:00,4.121316265
8/2/2016 3:00,4.193662732
8/2/2016 4:00,3.994546591
8/2/2016 5:00,4.33345882
8/2/2016 6:00,4.627387757
8/2/2016 7:00,5.325991843
8/2/2016 8:00,7.256767163
8/2/2016 9:00,8.553869795
8/2/2016 10:00,8.984381009
8/2/2016 11:00,9.645618382
8/2/2016 12:00,10.14510666
8/2/2016 13:00,10.57760171
8/2/2016 14:00,11.26478853
8/2/2016 15:00,11.51684034
8/2/2016 16:00,11.18360711
8/2/2016 17:00,10.84224066
8/2/2016 18:00,10.13928389
8/2/2016 19:00,8.313493053
8/2/2016 20:00,6.967805198
8/2/2016 21:00,6.204811477
8/2/2016 22:00,5.102895935
8/2/2016 23:00,5.068465989
8/3/2016 0:00,4.731301571
8/3/2016 1:00,4.653739353
8/3/2016 2:00,4.433203001
8/3/2016 3:00,4.193662732
8/3/2016 4:00,4.408523019
8/3/2016 5:00,4.119556375
8/3/2016 6:00,4.613151517
8/3/2016 7:00,6.013749479
8/3/2016 8:00,7.404763463
8/3/2016 9:00,9.122732825
8/3/2016 10:00,9.276535596
8/3/2016 11:00,9.712862415
8/3/2016 12:00,10.20450365
8/3/2016 13:00,10.89207788
8/3/2016 14:00,11.2290706
8/3/2016 15:00,11.4617336
8/3/2016 16:00,11.68020284
8/3/2016 17:00,11.06148278
8/3/2016 18:00,10.25243205
8/3/2016 19:00,8.832567532
8/3/2016 20:00,7.129048995
8/3/2016 21:00,5.697230246
8/3/2016 22:00,4.878173615
8/3/2016 23:00,4.73826435
8/4/2016 0:00,4.986967258
8/4/2016 1:00,4.604055635
8/4/2016 2:00,4.091680362
8/4/2016 3:00,3.936050966
8/4/2016 4:00,3.80991516
8/4/2016 5:00,3.890438479
8/4/2016 6:00,4.535177771
8/4/2016 7:00,5.620942184
8/4/2016 8:00,6.993468203
8/4/2016 9:00,8.772256482
8/4/2016 10:00,9.598188796
8/4/2016 11:00,9.458401026
8/4/2016 12:00,10.58113311
8/4/2016 13:00,11.18466016
8/4/2016 14:00,11.71125174
8/4/2016 15:00,11.68953266
8/4/2016 16:00,11.84787376
8/4/2016 17:00,11.44907745
8/4/2016 18:00,10.47255922
8/4/2016 19:00,7.891494827
8/4/2016 20:00,6.315246717
8/4/2016 21:00,5.458115421
8/4/2016 22:00,4.178416193
8/4/2016 23:00,4.267977856
8/5/2016 0:00,4.302254673
8/5/2016 1:00,4.34607067
8/5/2016 2:00,4.106934137
8/5/2016 3:00,3.891667674
8/5/2016 4:00,3.960438979
8/5/2016 5:00,3.807424748
8/5/2016 6:00,4.22871943
8/5/2016 7:00,5.084119238
8/5/2016 8:00,6.745109103
8/5/2016 9:00,8.770524898
8/5/2016 10:00,9.673593462
8/5/2016 11:00,11.31182043
8/5/2016 12:00,11.15987049
8/5/2016 13:00,11.85639193
8/5/2016 14:00,12.1480672
8/5/2016 15:00,12.02027514
8/5/2016 16:00,11.44852296
8/5/2016 17:00,10.64059067
8/5/2016 18:00,9.985661204
8/5/2016 19:00,9.526954557
8/5/2016 20:00,6.662881239
8/5/2016 21:00,5.909749547
8/5/2016 22:00,5.664965298
8/5/2016 23:00,5.206631966
8/6/2016 0:00,4.881498314
8/6/2016 1:00,4.37218791
8/6/2016 2:00,4.06160864
8/6/2016 3:00,3.660084271
8/6/2016 4:00,3.903228701
8/6/2016 5:00,3.838130253
8/6/2016 6:00,3.973203276
8/6/2016 7:00,5.232236007
8/6/2016 8:00,5.951297838
8/6/2016 9:00,7.254792578
8/6/2016 10:00,7.397746244
8/6/2016 11:00,8.213849862
8/6/2016 12:00,9.021836187
8/6/2016 13:00,8.832352274
8/6/2016 14:00,9.328688057
8/6/2016 15:00,9.342758625
8/6/2016 16:00,8.511164153
8/6/2016 17:00,7.608499693
8/6/2016 18:00,7.238935514
8/6/2016 19:00,6.56064568
8/6/2016 20:00,6.073801283
8/6/2016 21:00,5.409577294
8/6/2016 22:00,4.919414837
8/6/2016 23:00,5.004400142
8/7/2016 0:00,4.55522945
8/7/2016 1:00,3.723589775
8/7/2016 2:00,3.686044806
8/7/2016 3:00,3.619485449
8/7/2016 4:00,3.778256891
8/7/2016 5:00,3.710017257
8/7/2016 6:00,3.697587868
8/7/2016 7:00,3.867407447
8/7/2016 8:00,4.0203017
8/7/2016 9:00,5.260848931
8/7/2016 10:00,5.013601714
8/7/2016 11:00,5.7872846
8/7/2016 12:00,6.26597645
8/7/2016 13:00,7.481345093
8/7/2016 14:00,8.168774052
8/7/2016 15:00,8.541891866
8/7/2016 16:00,8.751363574
8/7/2016 17:00,8.424059179
8/7/2016 18:00,7.853515026
8/7/2016 19:00,6.597254737
8/7/2016 20:00,5.739687618
8/7/2016 21:00,4.801756987
8/7/2016 22:00,3.877470668
8/7/2016 23:00,4.345908844
8/8/2016 0:00,4.553921984
8/8/2016 1:00,4.152533579
8/8/2016 2:00,3.561704106
8/8/2016 3:00,3.557553419
8/8/2016 4:00,3.655509621
8/8/2016 5:00,3.877156282
8/8/2016 6:00,4.252378343
8/8/2016 7:00,4.558537829
8/8/2016 8:00,5.931738371
8/8/2016 9:00,6.872332335
8/8/2016 10:00,7.992582721
8/8/2016 11:00,8.857234442
8/8/2016 12:00,9.183585412
